Date,MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,GS,HD,HON,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,NVDA,PG,CRM,SHW,TRV,UNH,VZ,V,WMT
2015-01-02,98.44386291503906,80.32228088378906,121.18801879882812,15.425999641418455,24.347171783447266,113.65721130371094,70.36717224121094,74.21367645263672,20.32661819458008,30.89468002319336,86.31002044677734,159.56515502929688,82.32521057128906,78.09363555908203,101.45159912109376,79.9476089477539,47.70997619628906,72.31883239746094,40.22688674926758,40.23284912109375,42.353607177734375,0.4831435084342956,68.27574920654297,58.91095733642578,79.7767562866211,84.12159729003906,86.56096649169922,28.402738571166992,61.89410400390625,23.44149780273437
2015-01-05,96.22367095947266,78.19807434082031,119.74787902832033,15.10949993133545,23.661273956298828,112.8700714111328,66.65277099609375,71.2471923828125,19.92169952392578,30.89468002319336,85.04873657226562,154.58306884765625,80.5980224609375,76.60546875,99.85529327392578,79.38922882080078,46.22880554199219,71.5201187133789,40.82477951049805,39.86287689208984,41.67170715332031,0.4749830961227417,67.95113372802734,57.84689712524414,79.5396499633789,83.1083755493164,85.1351547241211,28.16684913635254,60.5278549194336,23.37326431274414
2015-01-06,95.1976089477539,76.53152465820312,115.88995361328124,14.76449966430664,23.66349601745605,111.5406265258789,66.223876953125,71.2142333984375,19.914344787597656,31.129283905029297,84.59762573242188,151.4560089111328,80.35123443603516,76.42625427246094,97.70176696777344,78.99913024902344,45.0301399230957,71.6519546508789,42.42850875854492,39.27779006958008,41.42658996582031,0.4605824649333954,67.6416244506836,56.882286071777344,79.29949188232422,82.36640167236328,84.96337890625,28.45111656188965,60.13784408569336,23.553375244140625
2015-01-07,95.88768005371094,78.2030029296875,119.93740844726562,14.92099952697754,23.99531555175781,113.27239227294922,67.25013732910156,71.1549301147461,20.098390579223636,31.517841339111328,85.46302795410156,153.71307373046875,83.10523986816406,76.9794692993164,97.0632781982422,80.74308013916016,45.09885787963867,72.90042877197266,43.33588409423828,39.77684783935547,42.28229904174805,0.4593823850154876,67.99641418457031,56.61378860473633,80.6522216796875,83.77055358886719,85.83087921142578,28.26753234863281,60.94359588623047,24.178300857543945
2015-01-08,98.18585205078124,79.31150817871094,119.5053939819336,15.02299976348877,24.91726303100586,115.27527618408205,67.93941497802734,72.78316497802734,20.25300025939941,31.89908218383789,86.34683990478516,156.16717529296875,84.94388580322266,78.38192749023438,99.17288970947266,81.37797546386719,46.10665893554688,73.17182159423828,44.20808029174805,40.94700241088867,43.25835418701172,0.4766631722450256,68.77400970458984,58.26456832885742,82.859130859375,85.5097885131836,89.92787170410156,28.87339210510254,61.76098251342773,24.688615798950195
2015-01-09,96.97976684570312,78.30690002441406,118.03496551513672,14.846500396728516,24.943988800048828,115.04785919189452,67.12760162353516,71.33292388916016,20.459129333496094,31.54718589782715,86.77032470703125,153.7705841064453,83.4873275756836,77.08073425292969,99.6048583984375,80.26886749267578,45.30500030517578,72.28005981445312,44.00410079956055,40.60283279418945,42.78145980834961,0.4785833358764648,68.13233184814453,57.83695602416992,83.41844177246094,84.43273162841797,89.08612823486328,28.61636734008789,60.845489501953125,24.382970809936523
2015-01-12,96.45173645019533,77.51013946533203,118.40635681152344,14.570500373840332,24.3293571472168,114.4618682861328,66.54557037353516,69.79693603515625,20.65054702758789,31.26123809814453,86.96367645263672,151.89920043945312,83.11318969726562,76.70674133300781,97.93342590332033,79.99349975585938,44.915626525878906,72.12496185302734,43.82121658325195,40.09518432617188,42.72353363037109,0.4725829660892486,67.8831787109375,57.40934371948242,82.40921020507812,83.93010711669922,88.08123779296875,28.812191009521484,60.72637939453125,24.565807342529297
2015-01-13,96.37970733642578,77.27632141113281,117.58780670166016,14.737000465393066,24.545366287231445,114.7242660522461,66.14727020263672,68.68949890136719,20.687355041503903,31.25391960144043,87.63573455810547,151.78424072265625,82.56399536132812,77.25216674804688,98.16505432128906,80.1312026977539,44.92325973510742,71.98536682128906,43.74384689331055,39.88869857788086,42.34469223022461,0.4718629121780395,68.17008209228516,57.64801406860352,81.81340789794922,84.0577621459961,88.5278549194336,28.87339210510254,60.90386581420898,24.372053146362305
2015-01-14,95.91167449951172,75.40570068359375,117.60291290283205,14.66349983215332,24.45183753967285,114.03331756591795,65.91754150390625,68.49172973632812,20.554838180541992,31.202592849731445,86.75192260742188,147.9266357421875,81.6963882446289,76.8937759399414,97.53277587890624,79.54988098144531,43.37339401245117,70.98506927490234,44.06035614013672,39.54451751708984,41.76530456542969,0.4737831056118011,67.93606567382812,56.932010650634766,81.83773040771484,82.78924560546875,88.7511978149414,28.744874954223636,59.68476867675781,23.6352481842041
2015-01-15,95.80364990234376,74.37511444091797,115.14720153808594,14.34749984741211,23.788204193115234,113.82337188720705,65.10680389404297,67.68089294433594,20.17937469482422,31.07062530517578,86.86239624023438,146.49851989746094,80.39900970458984,75.66271209716797,96.76277923583984,78.39485168457031,41.98385620117188,70.86096954345703,43.52579116821289,39.13151931762695,41.36418914794922,0.4704228937625885,67.83790588378906,54.803897857666016,82.25418853759766,83.14029693603516,89.72177124023438,28.824426651000977,59.11724853515625,23.84537506103516
2015-01-16,97.207763671875,74.51366424560547,120.08142852783205,14.536999702453612,23.60337448120117,114.38314819335938,64.7516098022461,69.29598236083984,20.378143310546875,31.18060874938965,87.62653350830078,145.4644012451172,82.87442779541016,76.52754211425781,98.37164306640624,79.58043670654297,42.7015380859375,70.94627380371094,44.33468246459961,39.78544616699219,41.44440460205078,0.479063332080841,68.88726806640625,56.32539749145508,83.23605346679688,84.99919128417969,90.84689331054688,29.36910057067871,59.54230499267578,23.678903579711918
2015-01-20,97.17176818847656,75.57024383544922,119.45235443115234,14.472000122070312,24.211336135864254,114.76799011230467,64.83655548095703,70.18585968017578,20.665267944335938,31.642480850219727,87.22144317626953,144.15118408203125,82.18196105957031,77.11970520019531,98.2527084350586,77.47697448730469,42.5335693359375,70.4112319946289,44.03927230834961,39.91449737548828,41.72072219848633,0.4805033802986145,68.84197235107422,56.9717903137207,82.83784484863281,84.44071197509766,90.71808624267578,29.485376358032227,59.98371124267578,23.657075881958008
2015-01-21,97.53179168701172,75.92532348632812,119.28558349609376,14.862500190734863,24.396163940429688,115.80880737304688,65.91754913330078,71.2999496459961,20.49594497680664,31.78911590576172,86.69670104980469,145.398681640625,82.40479278564453,77.33008575439453,95.21027374267578,77.94356536865234,42.67097854614258,70.05450439453125,43.72274017333984,39.51010513305664,41.67618179321289,0.4872236549854278,68.98185729980469,57.38945388793945,83.05367279052734,83.77854919433594,93.89608001708984,29.52821159362793,60.08646774291992,23.643434524536133
2015-01-22,99.54195404052734,73.06739044189453,120.9455108642578,15.515999794006348,25.03084945678711,118.63381958007812,67.0371322631836,71.80093383789062,20.981834411621094,32.097023010253906,87.59891510009766,149.41221618652344,84.42652893066406,77.43916320800781,97.2761001586914,79.36628723144531,43.96890258789063,70.48101806640625,44.02519989013672,40.551212310791016,42.71906661987305,0.4956242144107818,69.65852355957031,57.67784881591797,84.23615264892578,86.29962921142578,97.78689575195312,29.252817153930664,60.16119766235352,24.096437454223636
2015-01-23,98.41984558105467,72.85954284667969,121.12735748291016,15.619500160217283,25.160001754760746,117.74169921875,66.10286712646484,70.4363784790039,20.768335342407227,31.75245475769043,87.2030258178711,148.1400909423828,83.86934661865234,79.86228942871094,97.57658386230467,78.17304992675781,43.27413558959961,69.44965362548828,43.95484924316406,40.59422302246094,42.85722732543945,0.4970640540122986,68.48766326904297,58.29440307617188,83.29381561279297,85.36618041992188,96.19791412353516,28.85503387451172,60.322357177734375,24.15373992919922
2015-01-26,98.5518798828125,72.1407470703125,121.06671142578124,15.482999801635742,25.18673324584961,117.26065063476562,66.4271469116211,71.7745590209961,20.591650009155277,31.525182723999023,87.43319702148438,148.0825653076172,84.65734100341797,79.38705444335938,97.88333892822266,78.21893310546875,43.34285736083984,70.31041717529297,44.186973571777344,40.44795227050781,42.94191360473633,0.4949042201042175,68.10752868652344,59.44795608520508,83.68289184570312,85.4220199584961,95.86294555664062,28.73875999450684,59.91129684448242,24.186485290527344
2015-01-27,98.18585205078124,71.36128234863281,120.43006896972656,15.337499618530272,24.304859161376957,115.87002563476562,61.65533065795898,71.3658676147461,19.803911209106445,31.077959060668945,86.51255798339844,144.85702514648438,83.70220947265625,78.61565399169922,96.1993637084961,78.08889770507812,42.90766906738281,69.4573974609375,44.00410079956055,36.70516204833984,42.11740493774414,0.4711430072784424,65.75818634033203,57.46901321411133,83.3454818725586,84.6082763671875,94.48871612548828,28.365434646606445,58.61745834350586,23.886308670043945
